# Cameras (180)
# PhotoID, X, Y, Z, Omega, Phi, Kappa, r11, r12, r13, r21, r22, r23, r31, r32, r33
_x_00000_y_00000_	0.1410606979533951	0.0052610400172168	-0.1399313944782607	-176.4305877483212157	42.8885706897035988	-90.4333572969312200	-0.0055415708626819	0.9983520302934442	0.0571184261104146	0.7326577168274926	-0.0348210428817580	0.6797059400547807	0.6805747284211341	0.0456148942954355	-0.7312573558282447
_x_00000_y_00160_	0.1336565440331870	0.0482330994712157	-0.1376158292746191	-160.6418657521818716	40.3174430796676830	-114.1805156525206826	-0.3123180616064083	0.9485344585477382	0.0523431881142522	0.6955717383450275	0.1908035395393093	0.6926571779133945	0.6470219356483151	0.2527377895108274	-0.7193651538287688
_x_00000_y_00320_	0.1127238659459359	0.0866747971957922	-0.1357547747432004	-148.3066131485227857	33.3147968800838683	-134.9040114386054086	-0.5899139931236055	0.8063616737305667	0.0422176723115059	0.5918938971641444	0.3962673513489455	0.7018787649977257	0.5492386505125115	0.4390364875421292	-0.7110442091669584
_x_00000_y_00480_	0.0813743657120699	0.1169350289862331	-0.1344202137931777	-140.2200065665147122	23.5724281406190954	-152.1469823941621371	-0.8103714649779298	0.5852843080361696	0.0272096952600820	0.4282191830956087	0.5599273798680816	0.7093022349485405	0.3999080143963782	0.5864500047239209	-0.7043791393708783
_x_00000_y_00640_	0.0418681692386539	0.1354680960245469	-0.1340038790633162	-136.0340832546217484	12.1751267894625421	-166.7682706113146196	-0.9515569623887979	0.3072707876819923	0.0111359941941474	0.2237416875284191	0.6671325311094476	0.7105447510167370	0.2109004613350562	0.6786153910520961	-0.7035638893774120
_x_00000_y_00800_	0.0007492713433979	0.1374784166211560	-0.1427692782157613	-138.2256371595853466	0.4511891264993712	-178.7594464123018270	-0.9997346118293587	0.0213909062178433	0.0085519028047159	0.0216493817042099	0.7454857869571028	0.6661698324877627	0.0078746544195475	0.6661781823026988	-0.7457510437415724
_x_00000_y_00960_	-0.0426506810948179	0.1298207840293771	-0.1446584076567011	-140.3798948685286803	-11.6975668339748680	167.9587194943456723	-0.9576859315616191	-0.2871401035824669	0.0197032333286858	-0.2042837077677462	0.7263692995842550	0.6562437103410137	-0.2027457107551641	0.6244503195099896	-0.7542917043387491
_x_00000_y_01120_	-0.0819685787103295	0.1103764513764958	-0.1439906620116677	-144.6789091809626200	-23.1076046183194279	153.3055191747481558	-0.8217354856935735	-0.5692591573884258	0.0263591214073354	-0.4131907189372185	0.6270267092019401	0.6603869590865115	-0.3924591970333885	0.5317720542458056	-0.7504626979318185
_x_00000_y_01280_	-0.1134267549987174	0.0793047933314809	-0.1430116441361363	-152.8140217270807000	-33.0373929962231259	136.2396193415594325	-0.6054634632165002	-0.7951354771392927	0.0342573744520874	-0.5798154319967380	0.4701736540123102	0.6653952208207905	-0.5451862613165507	0.3830095404388525	-0.7457047890449013
_x_00000_y_01440_	-0.1332547183714095	0.0405277946510753	-0.1416595718883554	-165.0563870649117462	-40.0139147175743020	115.5567548617610356	-0.3304080097907982	-0.9431754938154993	0.0353629033306452	-0.6909525726012229	0.2672347249528042	0.6716920009908940	-0.6429736304716051	0.1974983282088422	-0.7399860274848955
_x_00000_y_01600_	-0.1403198146597388	-0.0027438290023009	-0.1402967354341441	179.1644200165743825	-42.8098201235280555	91.7926707302307960	-0.0229495561967441	-0.9990942634243816	0.0358325363721884	-0.7332543496863905	0.0411849227226468	0.6787060194269080	-0.6795670508024658	-0.0106983612212965	-0.7335353901011306
_x_00000_y_01760_	-0.1335274131253081	-0.0461925931384138	-0.1391886393944607	163.1698051657924964	-40.4685344304769359	67.7831366894689040	0.2876544038632485	-0.9571605535992257	0.0331454155457739	-0.7042830011212758	-0.1879508845651399	0.6845874080954092	-0.6490303523485539	-0.2202683355019608	-0.7281768068989207
_x_00000_y_01920_	-0.1140010527701897	-0.0851526224674735	-0.1381820914836262	150.5154381351440236	-33.8393499591739655	46.7567212186174430	0.5690435375685189	-0.8218822883066568	0.0264377858248243	-0.6050532996279714	-0.3967129838548787	0.6903110263136922	-0.5568661930489320	-0.4088132979842652	-0.7230295501778733
_x_00000_y_02080_	-0.0833336688967639	-0.1160438198394263	-0.1375822485070562	142.1833014113061040	-24.2424333317070193	29.4128569037659133	0.7942864708081450	-0.6072599311918332	0.0185574313963972	-0.4477922781677953	-0.5645154517278269	0.6934005915586049	-0.4105984387506095	-0.5590685832072987	-0.7203132938979716
_x_00000_y_02240_	-0.0456867468927493	-0.1353804134321609	-0.1378636444184310	137.8931123363204847	-13.2682353804386342	15.0925243868749899	0.9397336313504840	-0.3417556036177284	0.0101886949466226	-0.2534280608713453	-0.6762350561813510	0.6917227528095299	-0.2295101742228939	-0.6526172355885844	-0.7220912849085568
_x_00000_y_02400_	-0.0019072919026514	-0.1420142744731709	-0.1396351728717739	136.9732370710443945	-0.9015736693950885	1.8405654419894284	0.9993603355884915	-0.0342106068841389	0.0104189264839211	-0.0321144260801924	-0.7303130592074684	0.6823573104969041	-0.0157347796297981	-0.6822554286538488	-0.7309445579401727
_x_00000_y_02560_	0.0408800569722880	-0.1338467371325894	-0.1436066671771027	139.8384209735153263	11.0130049570206605	-11.3950584807490092	0.9622350817159701	0.2717672788033145	0.0156905604393969	0.1939342648520977	-0.7248224032120713	0.6610763834218807	0.1910317995291290	-0.6330679505185194	-0.7501545318099091
_x_00000_y_02720_	0.0803047392081421	-0.1144443701073950	-0.1433520341430355	144.1811296631790071	22.4709793199979551	-25.9597867432752381	0.8308356387654858	0.5560636644437614	0.0224798230091576	0.4045040229764577	-0.6311408579308033	0.6618441756533260	0.3822154323846815	-0.5407905495991442	-0.7493043071484685
_x_00000_y_02880_	0.1133260207087327	-0.0830713404099330	-0.1426056679975148	152.3631700984454653	32.8250954727335014	-43.6481102598447777	0.6080559843936363	0.7934240365576695	0.0273169920675755	0.5800182560597718	-0.4674766213742791	0.6671165048969110	0.5420763253274098	-0.3897998289904993	-0.7444523831908321
_x_00000_y_03040_	0.1343089450920200	-0.0411215850574670	-0.1421380061972716	165.8180749827755847	40.0555844151360745	-65.9678270906118343	0.3117171564606543	0.9496908689824668	0.0303260241279723	0.6990714897526809	-0.2508386955747302	0.6696110819104892	0.6435304705940907	-0.1875292035222625	-0.7420925354989459
_x_00050_y_00000_	0.1683572346749649	0.0028981850494924	-0.1127685238689425	-177.2474993604566862	53.3919598408288962	-90.1092501403161634	-0.0011370805929364	0.9989179793236068	0.0464927696719257	0.5963364421848190	-0.0366440161864292	0.8018977888734207	0.8027338006899158	0.0286371552667209	-0.5956495266246357
_x_00050_y_00160_	0.1592419890131187	0.0544793088356892	-0.1108124969207978	-154.8762879806616581	49.6317845624552731	-118.6816180781182197	-0.3108571978436012	0.9495542532418160	0.0414067953263773	0.5682249984357977	0.1507453665072955	0.8089475790366267	0.7618977317865322	0.2749955538312533	-0.5864207462834001
_x_00050_y_00320_	0.1342579099287565	0.1006390754562148	-0.1090186780064535	-139.3528424536396244	40.2740976544801725	-140.6274780709513550	-0.5897974939020589	0.8068325428332168	0.0340611804278111	0.4839916059257566	0.3194064086836347	0.8146972882520417	0.6464449254037488	0.4969917443148405	-0.5788852774968751
_x_00050_y_00480_	0.0967581716000002	0.1366060199723381	-0.1077411130920027	-130.5212278104719985	28.0151466269023395	-156.4528649341134212	-0.8093122700914355	0.5868914037268335	0.0239192330770598	0.3526909397874760	0.4529838198973317	0.8187885929243572	0.4697049610886343	0.6710917516575272	-0.5735966443294069
_x_00050_y_00640_	0.0499908511090466	0.1593921820155982	-0.1077352597389097	-126.2873309865897795	14.2877474819504844	-168.9922223004838884	-0.9512389016451348	0.3082750416659645	0.0105380587778632	0.1850361215289743	0.5429620423601883	0.8191177291974379	0.2467917861811303	0.7811265705645279	-0.5735286348837575
_x_00050_y_00800_	0.0009979973994678	0.1656814170705962	-0.1114484533026015	-126.2854480407235940	0.6371400638561617	-179.1985718953409616	-0.9998403530409931	0.0172403733566037	0.0046944602871582	0.0139862382292132	0.5916252028119926	0.8060918090006026	0.0111199627273871	0.8060287767345488	-0.5917718796164178
